sample_id,class_label,class_name,image_path,conditioning_sigma,activation_path,batch_index,umap_x,umap_y
sample_014628,751,racer,images/imagenet_real/sample_014628.png,14.0,activations/imagenet_real/batch_000000,431,2.9466445,-7.33594
sample_014649,115,sea_slug,images/imagenet_real/sample_014649.png,14.0,activations/imagenet_real/batch_000000,432,16.248165,-5.1523027
sample_014667,930,French_loaf,images/imagenet_real/sample_014667.png,14.0,activations/imagenet_real/batch_000000,433,-3.5784016,0.221599
sample_014738,751,racer,images/imagenet_real/sample_014738.png,14.0,activations/imagenet_real/batch_000000,434,2.8122568,-7.4182954
sample_014749,665,moped,images/imagenet_real/sample_014749.png,14.0,activations/imagenet_real/batch_000000,435,2.166225,-0.5911166
sample_014770,86,partridge,images/imagenet_real/sample_014770.png,14.0,activations/imagenet_real/batch_000000,436,-5.077138,4.5062037
sample_014781,930,French_loaf,images/imagenet_real/sample_014781.png,14.0,activations/imagenet_real/batch_000000,437,-3.5548346,0.28166223
sample_014795,704,parking_meter,images/imagenet_real/sample_014795.png,14.0,activations/imagenet_real/batch_000000,438,0.09316938,1.2748498
sample_014815,115,sea_slug,images/imagenet_real/sample_014815.png,14.0,activations/imagenet_real/batch_000000,439,16.28186,-5.155724
sample_014929,704,parking_meter,images/imagenet_real/sample_014929.png,14.0,activations/imagenet_real/batch_000000,440,0.74628747,0.11862919
sample_014940,67,diamondback,images/imagenet_real/sample_014940.png,14.0,activations/imagenet_real/batch_000000,441,-0.20531957,15.625953
sample_014994,88,macaw,images/imagenet_real/sample_014994.png,14.0,activations/imagenet_real/batch_000000,442,-4.376083,7.693591
sample_015009,649,megalith,images/imagenet_real/sample_015009.png,14.0,activations/imagenet_real/batch_000000,443,4.784875,-1.5415157
sample_015064,725,pitcher,images/imagenet_real/sample_015064.png,14.0,activations/imagenet_real/batch_000000,444,-1.2388959,-0.029219016
sample_015149,930,French_loaf,images/imagenet_real/sample_015149.png,14.0,activations/imagenet_real/batch_000000,445,-3.603517,0.20302404
sample_015206,930,French_loaf,images/imagenet_real/sample_015206.png,14.0,activations/imagenet_real/batch_000000,446,-3.6398985,0.19240175
sample_015208,173,Ibizan_hound,images/imagenet_real/sample_015208.png,14.0,activations/imagenet_real/batch_000000,447,3.4861267,2.2506611
sample_015213,197,giant_schnauzer,images/imagenet_real/sample_015213.png,14.0,activations/imagenet_real/batch_000000,448,1.2260209,4.4195237
sample_015217,930,French_loaf,images/imagenet_real/sample_015217.png,14.0,activations/imagenet_real/batch_000000,449,-3.6013265,0.21232082
sample_015316,197,giant_schnauzer,images/imagenet_real/sample_015316.png,14.0,activations/imagenet_real/batch_000000,450,1.3936073,4.684269
sample_015318,115,sea_slug,images/imagenet_real/sample_015318.png,14.0,activations/imagenet_real/batch_000000,451,16.128628,-5.3425713
sample_015403,930,French_loaf,images/imagenet_real/sample_015403.png,14.0,activations/imagenet_real/batch_000000,452,-3.6146574,0.21425028
sample_015412,751,racer,images/imagenet_real/sample_015412.png,14.0,activations/imagenet_real/batch_000000,453,2.8400056,-7.4119234
sample_015439,704,parking_meter,images/imagenet_real/sample_015439.png,14.0,activations/imagenet_real/batch_000000,454,0.049876653,1.4308217
sample_015548,197,giant_schnauzer,images/imagenet_real/sample_015548.png,14.0,activations/imagenet_real/batch_000000,455,1.389213,4.670957
sample_015583,649,megalith,images/imagenet_real/sample_015583.png,14.0,activations/imagenet_real/batch_000000,456,5.3561993,-1.3555022
sample_015681,665,moped,images/imagenet_real/sample_015681.png,14.0,activations/imagenet_real/batch_000000,457,2.5869489,0.00037254448
sample_015689,88,macaw,images/imagenet_real/sample_015689.png,14.0,activations/imagenet_real/batch_000000,458,-4.7921076,7.6664696
sample_015738,930,French_loaf,images/imagenet_real/sample_015738.png,14.0,activations/imagenet_real/batch_000000,459,-3.589422,0.21808764
sample_015757,173,Ibizan_hound,images/imagenet_real/sample_015757.png,14.0,activations/imagenet_real/batch_000000,460,3.6038902,2.1952932
sample_015815,173,Ibizan_hound,images/imagenet_real/sample_015815.png,14.0,activations/imagenet_real/batch_000000,461,3.2656133,2.3597841
sample_015848,67,diamondback,images/imagenet_real/sample_015848.png,14.0,activations/imagenet_real/batch_000000,462,-0.057093572,15.594736
sample_015856,197,giant_schnauzer,images/imagenet_real/sample_015856.png,14.0,activations/imagenet_real/batch_000000,463,1.2723881,4.6773553
sample_015857,394,sturgeon,images/imagenet_real/sample_015857.png,14.0,activations/imagenet_real/batch_000000,464,8.565127,8.119509
sample_015866,319,dragonfly,images/imagenet_real/sample_015866.png,14.0,activations/imagenet_real/batch_000000,465,-9.732907,3.4804707
sample_015889,173,Ibizan_hound,images/imagenet_real/sample_015889.png,14.0,activations/imagenet_real/batch_000000,466,2.6275623,2.6731493
sample_015959,394,sturgeon,images/imagenet_real/sample_015959.png,14.0,activations/imagenet_real/batch_000000,467,8.594232,8.1087265
sample_015976,2,great_white_shark,images/imagenet_real/sample_015976.png,14.0,activations/imagenet_real/batch_000000,468,-0.5572507,-12.753652
sample_016032,67,diamondback,images/imagenet_real/sample_016032.png,14.0,activations/imagenet_real/batch_000000,469,-0.06693509,15.578059
sample_016038,319,dragonfly,images/imagenet_real/sample_016038.png,14.0,activations/imagenet_real/batch_000000,470,-9.739424,3.4498827
sample_016064,930,French_loaf,images/imagenet_real/sample_016064.png,14.0,activations/imagenet_real/batch_000000,471,-3.0606775,0.71374136
sample_016078,725,pitcher,images/imagenet_real/sample_016078.png,14.0,activations/imagenet_real/batch_000000,472,-1.2722645,1.3772677
sample_016094,704,parking_meter,images/imagenet_real/sample_016094.png,14.0,activations/imagenet_real/batch_000000,473,0.824808,-0.13372593
sample_016147,319,dragonfly,images/imagenet_real/sample_016147.png,14.0,activations/imagenet_real/batch_000000,474,-9.64177,3.4702716
sample_016152,88,macaw,images/imagenet_real/sample_016152.png,14.0,activations/imagenet_real/batch_000000,475,-4.593544,7.557473
sample_016186,115,sea_slug,images/imagenet_real/sample_016186.png,14.0,activations/imagenet_real/batch_000000,476,16.298998,-5.1324964
sample_016265,319,dragonfly,images/imagenet_real/sample_016265.png,14.0,activations/imagenet_real/batch_000000,477,-9.843382,3.423597
sample_016308,86,partridge,images/imagenet_real/sample_016308.png,14.0,activations/imagenet_real/batch_000000,478,-4.981063,4.523506
sample_016328,88,macaw,images/imagenet_real/sample_016328.png,14.0,activations/imagenet_real/batch_000000,479,-4.5011787,7.5915146
sample_016335,751,racer,images/imagenet_real/sample_016335.png,14.0,activations/imagenet_real/batch_000000,480,2.8328266,-7.4322457
sample_016342,930,French_loaf,images/imagenet_real/sample_016342.png,14.0,activations/imagenet_real/batch_000000,481,-3.303304,0.61638176
sample_016367,930,French_loaf,images/imagenet_real/sample_016367.png,14.0,activations/imagenet_real/batch_000000,482,-3.422492,0.43097234
sample_016410,394,sturgeon,images/imagenet_real/sample_016410.png,14.0,activations/imagenet_real/batch_000000,483,8.752475,7.409469
sample_016434,2,great_white_shark,images/imagenet_real/sample_016434.png,14.0,activations/imagenet_real/batch_000000,484,-0.5570847,-12.688279
sample_016501,2,great_white_shark,images/imagenet_real/sample_016501.png,14.0,activations/imagenet_real/batch_000000,485,-0.5223631,-12.771619
sample_016516,665,moped,images/imagenet_real/sample_016516.png,14.0,activations/imagenet_real/batch_000000,486,1.9444735,-0.7800945
sample_016629,86,partridge,images/imagenet_real/sample_016629.png,14.0,activations/imagenet_real/batch_000000,487,-4.99703,4.5633492
sample_016682,115,sea_slug,images/imagenet_real/sample_016682.png,14.0,activations/imagenet_real/batch_000000,488,16.26343,-5.240334
sample_016763,115,sea_slug,images/imagenet_real/sample_016763.png,14.0,activations/imagenet_real/batch_000000,489,16.154366,-5.1334844
sample_016785,649,megalith,images/imagenet_real/sample_016785.png,14.0,activations/imagenet_real/batch_000000,490,5.982216,-1.4313204
sample_016796,751,racer,images/imagenet_real/sample_016796.png,14.0,activations/imagenet_real/batch_000000,491,2.828632,-7.3790636
sample_016816,173,Ibizan_hound,images/imagenet_real/sample_016816.png,14.0,activations/imagenet_real/batch_000000,492,2.9008234,2.278629
sample_016928,319,dragonfly,images/imagenet_real/sample_016928.png,14.0,activations/imagenet_real/batch_000000,493,-9.779524,3.4575465
sample_016931,173,Ibizan_hound,images/imagenet_real/sample_016931.png,14.0,activations/imagenet_real/batch_000000,494,2.9643664,2.557355
sample_016965,649,megalith,images/imagenet_real/sample_016965.png,14.0,activations/imagenet_real/batch_000000,495,4.8263736,-1.5504198
sample_017014,2,great_white_shark,images/imagenet_real/sample_017014.png,14.0,activations/imagenet_real/batch_000000,496,-0.52205193,-12.734736
sample_017050,115,sea_slug,images/imagenet_real/sample_017050.png,14.0,activations/imagenet_real/batch_000000,497,16.076244,-5.4767528
sample_017069,173,Ibizan_hound,images/imagenet_real/sample_017069.png,14.0,activations/imagenet_real/batch_000000,498,3.2042818,2.3099418
sample_017078,86,partridge,images/imagenet_real/sample_017078.png,14.0,activations/imagenet_real/batch_000000,499,-4.4038224,4.7301126
sample_017144,319,dragonfly,images/imagenet_real/sample_017144.png,14.0,activations/imagenet_real/batch_000000,500,-9.850626,3.3930607
sample_017162,67,diamondback,images/imagenet_real/sample_017162.png,14.0,activations/imagenet_real/batch_000000,501,-0.053663295,15.566721
sample_017176,115,sea_slug,images/imagenet_real/sample_017176.png,14.0,activations/imagenet_real/batch_000000,502,16.344387,-5.12925
sample_017265,115,sea_slug,images/imagenet_real/sample_017265.png,14.0,activations/imagenet_real/batch_000000,503,16.260847,-5.177829
sample_017273,115,sea_slug,images/imagenet_real/sample_017273.png,14.0,activations/imagenet_real/batch_000000,504,16.099842,-5.4572706
sample_017325,67,diamondback,images/imagenet_real/sample_017325.png,14.0,activations/imagenet_real/batch_000000,505,-0.06352586,15.654832
sample_017336,725,pitcher,images/imagenet_real/sample_017336.png,14.0,activations/imagenet_real/batch_000000,506,-1.1781707,0.028289065
sample_017357,751,racer,images/imagenet_real/sample_017357.png,14.0,activations/imagenet_real/batch_000000,507,3.181634,-6.987678
sample_017422,827,stove,images/imagenet_real/sample_017422.png,14.0,activations/imagenet_real/batch_000000,508,-0.48126152,-0.87377083
sample_017523,2,great_white_shark,images/imagenet_real/sample_017523.png,14.0,activations/imagenet_real/batch_000000,509,-0.4536148,-12.69311
sample_017534,88,macaw,images/imagenet_real/sample_017534.png,14.0,activations/imagenet_real/batch_000000,510,-4.797238,7.638595
sample_017563,86,partridge,images/imagenet_real/sample_017563.png,14.0,activations/imagenet_real/batch_000000,511,-4.7122283,4.628057
sample_017590,665,moped,images/imagenet_real/sample_017590.png,14.0,activations/imagenet_real/batch_000000,512,1.9553777,-0.7842232
sample_017594,394,sturgeon,images/imagenet_real/sample_017594.png,14.0,activations/imagenet_real/batch_000000,513,8.31184,7.3415394
sample_017602,394,sturgeon,images/imagenet_real/sample_017602.png,14.0,activations/imagenet_real/batch_000000,514,8.586817,7.992886
sample_017616,88,macaw,images/imagenet_real/sample_017616.png,14.0,activations/imagenet_real/batch_000000,515,-4.4206686,7.5673876
sample_017658,115,sea_slug,images/imagenet_real/sample_017658.png,14.0,activations/imagenet_real/batch_000000,516,16.353327,-5.0820985
sample_017728,704,parking_meter,images/imagenet_real/sample_017728.png,14.0,activations/imagenet_real/batch_000000,517,0.8683918,-0.26668596
sample_017742,197,giant_schnauzer,images/imagenet_real/sample_017742.png,14.0,activations/imagenet_real/batch_000000,518,1.4820353,4.199339
sample_017773,704,parking_meter,images/imagenet_real/sample_017773.png,14.0,activations/imagenet_real/batch_000000,519,1.0395036,0.900595
sample_017783,173,Ibizan_hound,images/imagenet_real/sample_017783.png,14.0,activations/imagenet_real/batch_000000,520,3.5326283,2.2062361
sample_017869,67,diamondback,images/imagenet_real/sample_017869.png,14.0,activations/imagenet_real/batch_000000,521,-0.06047364,15.580412
sample_017914,319,dragonfly,images/imagenet_real/sample_017914.png,14.0,activations/imagenet_real/batch_000000,522,-9.718637,3.4984963
sample_017924,173,Ibizan_hound,images/imagenet_real/sample_017924.png,14.0,activations/imagenet_real/batch_000000,523,3.0631318,2.2633202
sample_018015,725,pitcher,images/imagenet_real/sample_018015.png,14.0,activations/imagenet_real/batch_000000,524,-1.2166048,0.17234176
sample_018047,86,partridge,images/imagenet_real/sample_018047.png,14.0,activations/imagenet_real/batch_000000,525,-4.77525,4.741039
sample_018079,704,parking_meter,images/imagenet_real/sample_018079.png,14.0,activations/imagenet_real/batch_000000,526,0.54974294,0.16722158
sample_018138,67,diamondback,images/imagenet_real/sample_018138.png,14.0,activations/imagenet_real/batch_000000,527,-0.16328128,15.555812
sample_018143,173,Ibizan_hound,images/imagenet_real/sample_018143.png,14.0,activations/imagenet_real/batch_000000,528,3.1234088,2.3122528
sample_018146,86,partridge,images/imagenet_real/sample_018146.png,14.0,activations/imagenet_real/batch_000000,529,-5.118709,4.461838
sample_018158,197,giant_schnauzer,images/imagenet_real/sample_018158.png,14.0,activations/imagenet_real/batch_000000,530,1.4770926,4.048124
sample_018169,67,diamondback,images/imagenet_real/sample_018169.png,14.0,activations/imagenet_real/batch_000000,531,-0.11106622,15.626224
sample_018192,665,moped,images/imagenet_real/sample_018192.png,14.0,activations/imagenet_real/batch_000000,532,1.8479984,-0.727654
sample_018211,394,sturgeon,images/imagenet_real/sample_018211.png,14.0,activations/imagenet_real/batch_000000,533,8.590308,7.875824
sample_018239,2,great_white_shark,images/imagenet_real/sample_018239.png,14.0,activations/imagenet_real/batch_000000,534,-0.48953262,-12.799888
sample_018267,2,great_white_shark,images/imagenet_real/sample_018267.png,14.0,activations/imagenet_real/batch_000000,535,-0.59850955,-12.660299
sample_018272,394,sturgeon,images/imagenet_real/sample_018272.png,14.0,activations/imagenet_real/batch_000000,536,8.50197,8.076633
sample_018274,649,megalith,images/imagenet_real/sample_018274.png,14.0,activations/imagenet_real/batch_000000,537,5.884282,-1.447681
sample_018344,67,diamondback,images/imagenet_real/sample_018344.png,14.0,activations/imagenet_real/batch_000000,538,-0.1262668,15.585464
sample_018373,725,pitcher,images/imagenet_real/sample_018373.png,14.0,activations/imagenet_real/batch_000000,539,-1.2754705,-0.04157551
sample_018427,649,megalith,images/imagenet_real/sample_018427.png,14.0,activations/imagenet_real/batch_000000,540,5.8142376,-1.3938646
sample_018433,665,moped,images/imagenet_real/sample_018433.png,14.0,activations/imagenet_real/batch_000000,541,2.3849027,-0.090962596
sample_018440,173,Ibizan_hound,images/imagenet_real/sample_018440.png,14.0,activations/imagenet_real/batch_000000,542,2.9826188,2.2126992
sample_018456,173,Ibizan_hound,images/imagenet_real/sample_018456.png,14.0,activations/imagenet_real/batch_000000,543,3.4740882,2.1581168
sample_018486,725,pitcher,images/imagenet_real/sample_018486.png,14.0,activations/imagenet_real/batch_000000,544,-1.278678,0.0061741965
sample_018487,394,sturgeon,images/imagenet_real/sample_018487.png,14.0,activations/imagenet_real/batch_000000,545,8.232679,7.391913
sample_018581,751,racer,images/imagenet_real/sample_018581.png,14.0,activations/imagenet_real/batch_000000,546,2.9365747,-7.3535004
sample_018582,827,stove,images/imagenet_real/sample_018582.png,14.0,activations/imagenet_real/batch_000000,547,-0.33571887,-0.87298745
sample_018609,725,pitcher,images/imagenet_real/sample_018609.png,14.0,activations/imagenet_real/batch_000000,548,-1.3208394,1.2222213
sample_018610,649,megalith,images/imagenet_real/sample_018610.png,14.0,activations/imagenet_real/batch_000000,549,5.373219,-1.3285809
sample_018634,197,giant_schnauzer,images/imagenet_real/sample_018634.png,14.0,activations/imagenet_real/batch_000000,550,1.302925,4.594358
sample_018706,704,parking_meter,images/imagenet_real/sample_018706.png,14.0,activations/imagenet_real/batch_000000,551,0.8359503,-0.3054195
sample_018771,751,racer,images/imagenet_real/sample_018771.png,14.0,activations/imagenet_real/batch_000000,552,2.8666236,-7.3750024
sample_018788,86,partridge,images/imagenet_real/sample_018788.png,14.0,activations/imagenet_real/batch_000000,553,-4.722207,4.7308655
sample_018841,649,megalith,images/imagenet_real/sample_018841.png,14.0,activations/imagenet_real/batch_000000,554,5.4800534,-1.3158884
sample_018937,704,parking_meter,images/imagenet_real/sample_018937.png,14.0,activations/imagenet_real/batch_000000,555,0.6535374,0.16281268
sample_018950,394,sturgeon,images/imagenet_real/sample_018950.png,14.0,activations/imagenet_real/batch_000000,556,8.592885,8.099873
sample_018991,725,pitcher,images/imagenet_real/sample_018991.png,14.0,activations/imagenet_real/batch_000000,557,-1.217438,-0.045874752
sample_019014,115,sea_slug,images/imagenet_real/sample_019014.png,14.0,activations/imagenet_real/batch_000000,558,16.272741,-5.1921754
sample_019054,2,great_white_shark,images/imagenet_real/sample_019054.png,14.0,activations/imagenet_real/batch_000000,559,-0.50975543,-12.700701
sample_019080,115,sea_slug,images/imagenet_real/sample_019080.png,14.0,activations/imagenet_real/batch_000000,560,16.279846,-5.1932797
sample_019152,88,macaw,images/imagenet_real/sample_019152.png,14.0,activations/imagenet_real/batch_000000,561,-4.8557277,7.6054444
sample_019153,751,racer,images/imagenet_real/sample_019153.png,14.0,activations/imagenet_real/batch_000000,562,2.8646762,-7.3806887
sample_019159,88,macaw,images/imagenet_real/sample_019159.png,14.0,activations/imagenet_real/batch_000000,563,-4.826518,7.592349
sample_019190,704,parking_meter,images/imagenet_real/sample_019190.png,14.0,activations/imagenet_real/batch_000000,564,0.9415546,0.7760751
sample_019314,827,stove,images/imagenet_real/sample_019314.png,14.0,activations/imagenet_real/batch_000000,565,-0.34299782,-0.9538454
sample_019320,751,racer,images/imagenet_real/sample_019320.png,14.0,activations/imagenet_real/batch_000000,566,2.9138334,-7.4139233
sample_019336,88,macaw,images/imagenet_real/sample_019336.png,14.0,activations/imagenet_real/batch_000000,567,-4.8043275,7.6751876
sample_019378,2,great_white_shark,images/imagenet_real/sample_019378.png,14.0,activations/imagenet_real/batch_000000,568,-0.569641,-12.689337
sample_019452,67,diamondback,images/imagenet_real/sample_019452.png,14.0,activations/imagenet_real/batch_000000,569,-0.041999318,15.569478
sample_019461,2,great_white_shark,images/imagenet_real/sample_019461.png,14.0,activations/imagenet_real/batch_000000,570,-0.58801776,-12.841485
sample_019564,67,diamondback,images/imagenet_real/sample_019564.png,14.0,activations/imagenet_real/batch_000000,571,0.03422235,15.552856
sample_019619,704,parking_meter,images/imagenet_real/sample_019619.png,14.0,activations/imagenet_real/batch_000000,572,0.9345645,-0.34396803
sample_019623,2,great_white_shark,images/imagenet_real/sample_019623.png,14.0,activations/imagenet_real/batch_000000,573,-0.54204327,-12.7011175
sample_019630,665,moped,images/imagenet_real/sample_019630.png,14.0,activations/imagenet_real/batch_000000,574,1.9386568,-0.77023095
sample_019649,2,great_white_shark,images/imagenet_real/sample_019649.png,14.0,activations/imagenet_real/batch_000000,575,-0.50767916,-12.76754
sample_019659,725,pitcher,images/imagenet_real/sample_019659.png,14.0,activations/imagenet_real/batch_000000,576,-1.3460292,0.07503777
sample_019706,827,stove,images/imagenet_real/sample_019706.png,14.0,activations/imagenet_real/batch_000000,577,-0.44166613,-0.80040705
sample_019720,665,moped,images/imagenet_real/sample_019720.png,14.0,activations/imagenet_real/batch_000000,578,2.283503,-0.43930084
sample_019771,319,dragonfly,images/imagenet_real/sample_019771.png,14.0,activations/imagenet_real/batch_000000,579,-9.38124,3.599279
sample_019788,115,sea_slug,images/imagenet_real/sample_019788.png,14.0,activations/imagenet_real/batch_000000,580,16.08397,-5.4588914
sample_019812,88,macaw,images/imagenet_real/sample_019812.png,14.0,activations/imagenet_real/batch_000000,581,-4.860683,7.7335367
sample_019849,319,dragonfly,images/imagenet_real/sample_019849.png,14.0,activations/imagenet_real/batch_000000,582,-9.715,3.5166168
sample_019972,197,giant_schnauzer,images/imagenet_real/sample_019972.png,14.0,activations/imagenet_real/batch_000000,583,1.3845993,4.7283397
sample_020009,88,macaw,images/imagenet_real/sample_020009.png,1.0,activations/imagenet_real/batch_000000,584,-3.6918142,7.254034
sample_020104,704,parking_meter,images/imagenet_real/sample_020104.png,1.0,activations/imagenet_real/batch_000000,585,0.5671595,0.9228331
sample_020220,751,racer,images/imagenet_real/sample_020220.png,1.0,activations/imagenet_real/batch_000000,586,3.5440679,-6.1188107
sample_020236,2,great_white_shark,images/imagenet_real/sample_020236.png,1.0,activations/imagenet_real/batch_000000,587,10.62458,6.4458475
sample_020303,665,moped,images/imagenet_real/sample_020303.png,1.0,activations/imagenet_real/batch_000000,588,2.8038387,0.29567426
sample_020323,827,stove,images/imagenet_real/sample_020323.png,1.0,activations/imagenet_real/batch_000000,589,0.5563524,2.1555219
sample_020360,665,moped,images/imagenet_real/sample_020360.png,1.0,activations/imagenet_real/batch_000000,590,2.657781,0.432042
sample_020381,173,Ibizan_hound,images/imagenet_real/sample_020381.png,1.0,activations/imagenet_real/batch_000000,591,2.1478064,2.4636352
sample_020450,319,dragonfly,images/imagenet_real/sample_020450.png,1.0,activations/imagenet_real/batch_000000,592,-8.9083605,3.9673576
sample_020473,704,parking_meter,images/imagenet_real/sample_020473.png,1.0,activations/imagenet_real/batch_000000,593,0.7243788,1.1550217
sample_020547,704,parking_meter,images/imagenet_real/sample_020547.png,1.0,activations/imagenet_real/batch_000000,594,0.68227166,0.9453229
sample_020571,665,moped,images/imagenet_real/sample_020571.png,1.0,activations/imagenet_real/batch_000000,595,2.4547203,0.5968359
sample_020606,86,partridge,images/imagenet_real/sample_020606.png,1.0,activations/imagenet_real/batch_000000,596,-3.5329478,5.1960654
sample_020645,115,sea_slug,images/imagenet_real/sample_020645.png,1.0,activations/imagenet_real/batch_000000,597,15.463695,4.184917
sample_020709,751,racer,images/imagenet_real/sample_020709.png,1.0,activations/imagenet_real/batch_000000,598,3.551493,-6.0082397
sample_020754,649,megalith,images/imagenet_real/sample_020754.png,1.0,activations/imagenet_real/batch_000000,599,4.539262,-1.4252812
sample_020790,88,macaw,images/imagenet_real/sample_020790.png,1.0,activations/imagenet_real/batch_000000,600,-3.902443,7.501021
sample_020852,86,partridge,images/imagenet_real/sample_020852.png,1.0,activations/imagenet_real/batch_000000,601,-3.8070228,5.0549335
sample_020860,704,parking_meter,images/imagenet_real/sample_020860.png,1.0,activations/imagenet_real/batch_000000,602,0.63816226,1.1109018
sample_020862,751,racer,images/imagenet_real/sample_020862.png,1.0,activations/imagenet_real/batch_000000,603,3.6123524,-6.1852646
sample_020864,649,megalith,images/imagenet_real/sample_020864.png,1.0,activations/imagenet_real/batch_000000,604,4.5732336,-1.483656
sample_020897,173,Ibizan_hound,images/imagenet_real/sample_020897.png,1.0,activations/imagenet_real/batch_000000,605,2.3064091,2.670559
sample_020921,88,macaw,images/imagenet_real/sample_020921.png,1.0,activations/imagenet_real/batch_000000,606,-3.6727736,7.3703165
sample_020934,319,dragonfly,images/imagenet_real/sample_020934.png,1.0,activations/imagenet_real/batch_000000,607,-8.618904,4.2196913
sample_020982,173,Ibizan_hound,images/imagenet_real/sample_020982.png,1.0,activations/imagenet_real/batch_000000,608,2.3036022,2.6372616
sample_021005,649,megalith,images/imagenet_real/sample_021005.png,1.0,activations/imagenet_real/batch_000000,609,4.372858,-1.8027881
sample_021032,930,French_loaf,images/imagenet_real/sample_021032.png,1.0,activations/imagenet_real/batch_000000,610,-2.8624024,1.6211079
sample_021115,930,French_loaf,images/imagenet_real/sample_021115.png,1.0,activations/imagenet_real/batch_000000,611,-2.9417093,1.5840454
sample_021126,827,stove,images/imagenet_real/sample_021126.png,1.0,activations/imagenet_real/batch_000000,612,0.75518364,1.8653625
sample_021171,930,French_loaf,images/imagenet_real/sample_021171.png,1.0,activations/imagenet_real/batch_000000,613,-2.8794777,1.5147629
sample_021177,665,moped,images/imagenet_real/sample_021177.png,1.0,activations/imagenet_real/batch_000000,614,2.427695,0.67297494
sample_021179,751,racer,images/imagenet_real/sample_021179.png,1.0,activations/imagenet_real/batch_000000,615,3.6073031,-6.017359
sample_021200,197,giant_schnauzer,images/imagenet_real/sample_021200.png,1.0,activations/imagenet_real/batch_000000,616,1.9692166,3.568274
sample_021204,67,diamondback,images/imagenet_real/sample_021204.png,1.0,activations/imagenet_real/batch_000000,617,-1.0436453,11.275962
sample_021264,725,pitcher,images/imagenet_real/sample_021264.png,1.0,activations/imagenet_real/batch_000000,618,-0.96142244,1.683868
sample_021282,86,partridge,images/imagenet_real/sample_021282.png,1.0,activations/imagenet_real/batch_000000,619,-3.7630415,5.0981736
sample_021305,827,stove,images/imagenet_real/sample_021305.png,1.0,activations/imagenet_real/batch_000000,620,0.2912605,2.0563154
sample_021323,197,giant_schnauzer,images/imagenet_real/sample_021323.png,1.0,activations/imagenet_real/batch_000000,621,1.5477537,3.5088496
sample_021366,649,megalith,images/imagenet_real/sample_021366.png,1.0,activations/imagenet_real/batch_000000,622,4.510541,-1.4985696
sample_021400,827,stove,images/imagenet_real/sample_021400.png,1.0,activations/imagenet_real/batch_000000,623,0.7268098,2.0101767
sample_021441,827,stove,images/imagenet_real/sample_021441.png,1.0,activations/imagenet_real/batch_000000,624,0.8235924,2.0096955
sample_021463,2,great_white_shark,images/imagenet_real/sample_021463.png,1.0,activations/imagenet_real/batch_000000,625,10.452801,6.465441
sample_021478,394,sturgeon,images/imagenet_real/sample_021478.png,1.0,activations/imagenet_real/batch_000000,626,9.453002,7.0929866
sample_021486,751,racer,images/imagenet_real/sample_021486.png,1.0,activations/imagenet_real/batch_000000,627,3.6103516,-5.9600883
sample_021505,827,stove,images/imagenet_real/sample_021505.png,1.0,activations/imagenet_real/batch_000000,628,0.58449876,2.1042905
sample_021525,725,pitcher,images/imagenet_real/sample_021525.png,1.0,activations/imagenet_real/batch_000000,629,-1.0846342,1.929647
sample_021540,319,dragonfly,images/imagenet_real/sample_021540.png,1.0,activations/imagenet_real/batch_000000,630,-8.655713,4.2065725
sample_021561,665,moped,images/imagenet_real/sample_021561.png,1.0,activations/imagenet_real/batch_000000,631,2.7062223,0.3539441
sample_021602,86,partridge,images/imagenet_real/sample_021602.png,1.0,activations/imagenet_real/batch_000000,632,-3.5107393,5.1769686
sample_021624,394,sturgeon,images/imagenet_real/sample_021624.png,1.0,activations/imagenet_real/batch_000000,633,9.555167,7.0057173
sample_021660,67,diamondback,images/imagenet_real/sample_021660.png,1.0,activations/imagenet_real/batch_000000,634,-0.76283056,10.998339
sample_021678,86,partridge,images/imagenet_real/sample_021678.png,1.0,activations/imagenet_real/batch_000000,635,-3.466997,5.2219644
sample_021712,725,pitcher,images/imagenet_real/sample_021712.png,1.0,activations/imagenet_real/batch_000000,636,-1.0124879,1.8442183
sample_021744,86,partridge,images/imagenet_real/sample_021744.png,1.0,activations/imagenet_real/batch_000000,637,-3.5038564,5.2092614
sample_021840,197,giant_schnauzer,images/imagenet_real/sample_021840.png,1.0,activations/imagenet_real/batch_000000,638,1.7842224,3.4942536
sample_021846,930,French_loaf,images/imagenet_real/sample_021846.png,1.0,activations/imagenet_real/batch_000000,639,-2.6767077,1.5835247
sample_021868,725,pitcher,images/imagenet_real/sample_021868.png,1.0,activations/imagenet_real/batch_000000,640,-0.71990126,1.9390035
sample_021915,649,megalith,images/imagenet_real/sample_021915.png,1.0,activations/imagenet_real/batch_000000,641,4.6555176,-1.4562944
sample_021931,704,parking_meter,images/imagenet_real/sample_021931.png,1.0,activations/imagenet_real/batch_000000,642,0.92675143,0.85394865
sample_021942,86,partridge,images/imagenet_real/sample_021942.png,1.0,activations/imagenet_real/batch_000000,643,-3.7081268,5.0364995
sample_021982,67,diamondback,images/imagenet_real/sample_021982.png,1.0,activations/imagenet_real/batch_000000,644,-0.96740144,11.130961
sample_021991,86,partridge,images/imagenet_real/sample_021991.png,1.0,activations/imagenet_real/batch_000000,645,-3.6478596,5.2019687
sample_022058,827,stove,images/imagenet_real/sample_022058.png,1.0,activations/imagenet_real/batch_000000,646,0.7763025,2.0531034
