sample_id,class_label,class_name,image_path,conditioning_sigma,activation_path,batch_index,umap_x,umap_y
sample_014560,827,stove,images/imagenet_real/sample_014560.png,14.0,activations/imagenet_real/batch_000000,429,-0.6765275,-1.3773961
sample_014570,665,moped,images/imagenet_real/sample_014570.png,14.0,activations/imagenet_real/batch_000000,430,-1.0492892,1.6641538
sample_014628,751,racer,images/imagenet_real/sample_014628.png,14.0,activations/imagenet_real/batch_000000,431,2.1094205,0.93398774
sample_014649,115,sea_slug,images/imagenet_real/sample_014649.png,14.0,activations/imagenet_real/batch_000000,432,15.93538,-4.730367
sample_014667,930,French_loaf,images/imagenet_real/sample_014667.png,14.0,activations/imagenet_real/batch_000000,433,0.6629396,-4.534031
sample_014738,751,racer,images/imagenet_real/sample_014738.png,14.0,activations/imagenet_real/batch_000000,434,2.4792893,0.40684474
sample_014749,665,moped,images/imagenet_real/sample_014749.png,14.0,activations/imagenet_real/batch_000000,435,-1.2400254,1.0097939
sample_014770,86,partridge,images/imagenet_real/sample_014770.png,14.0,activations/imagenet_real/batch_000000,436,2.3536599,2.8400462
sample_014781,930,French_loaf,images/imagenet_real/sample_014781.png,14.0,activations/imagenet_real/batch_000000,437,0.78217787,-4.3513436
sample_014795,704,parking_meter,images/imagenet_real/sample_014795.png,14.0,activations/imagenet_real/batch_000000,438,0.34105957,-0.7222674
sample_014815,115,sea_slug,images/imagenet_real/sample_014815.png,14.0,activations/imagenet_real/batch_000000,439,15.794719,-4.641651
sample_014929,704,parking_meter,images/imagenet_real/sample_014929.png,14.0,activations/imagenet_real/batch_000000,440,-0.6650676,0.1354063
sample_014940,67,diamondback,images/imagenet_real/sample_014940.png,14.0,activations/imagenet_real/batch_000000,441,-2.7876146,5.4127755
sample_014994,88,macaw,images/imagenet_real/sample_014994.png,14.0,activations/imagenet_real/batch_000000,442,5.0665026,1.9820287
sample_015009,649,megalith,images/imagenet_real/sample_015009.png,14.0,activations/imagenet_real/batch_000000,443,-3.2798808,1.8810604
sample_015064,725,pitcher,images/imagenet_real/sample_015064.png,14.0,activations/imagenet_real/batch_000000,444,-0.76759505,-2.3062246
sample_015149,930,French_loaf,images/imagenet_real/sample_015149.png,14.0,activations/imagenet_real/batch_000000,445,0.61405945,-4.593265
sample_015206,930,French_loaf,images/imagenet_real/sample_015206.png,14.0,activations/imagenet_real/batch_000000,446,0.73360527,-4.438679
sample_015208,173,Ibizan_hound,images/imagenet_real/sample_015208.png,14.0,activations/imagenet_real/batch_000000,447,-1.0880663,3.074476
sample_015213,197,giant_schnauzer,images/imagenet_real/sample_015213.png,14.0,activations/imagenet_real/batch_000000,448,0.81967175,3.9261875
sample_015217,930,French_loaf,images/imagenet_real/sample_015217.png,14.0,activations/imagenet_real/batch_000000,449,0.7474991,-4.803653
sample_015316,197,giant_schnauzer,images/imagenet_real/sample_015316.png,14.0,activations/imagenet_real/batch_000000,450,0.44402036,4.486383
sample_015318,115,sea_slug,images/imagenet_real/sample_015318.png,14.0,activations/imagenet_real/batch_000000,451,15.927868,-5.064208
sample_015403,930,French_loaf,images/imagenet_real/sample_015403.png,14.0,activations/imagenet_real/batch_000000,452,0.68711585,-4.931203
sample_015412,751,racer,images/imagenet_real/sample_015412.png,14.0,activations/imagenet_real/batch_000000,453,2.3894768,0.36126822
sample_015439,704,parking_meter,images/imagenet_real/sample_015439.png,14.0,activations/imagenet_real/batch_000000,454,0.259165,-0.8995553
sample_015548,197,giant_schnauzer,images/imagenet_real/sample_015548.png,14.0,activations/imagenet_real/batch_000000,455,0.32920498,4.268767
sample_015583,649,megalith,images/imagenet_real/sample_015583.png,14.0,activations/imagenet_real/batch_000000,456,-3.5579653,1.1568491
sample_015681,665,moped,images/imagenet_real/sample_015681.png,14.0,activations/imagenet_real/batch_000000,457,-1.222889,1.9276245
sample_015689,88,macaw,images/imagenet_real/sample_015689.png,14.0,activations/imagenet_real/batch_000000,458,5.712456,1.7676117
sample_015738,930,French_loaf,images/imagenet_real/sample_015738.png,14.0,activations/imagenet_real/batch_000000,459,0.68043506,-4.7950454
sample_015757,173,Ibizan_hound,images/imagenet_real/sample_015757.png,14.0,activations/imagenet_real/batch_000000,460,-1.1604705,2.9920666
sample_015815,173,Ibizan_hound,images/imagenet_real/sample_015815.png,14.0,activations/imagenet_real/batch_000000,461,-0.7508812,2.6625786
sample_015848,67,diamondback,images/imagenet_real/sample_015848.png,14.0,activations/imagenet_real/batch_000000,462,-3.154514,5.7835164
sample_015856,197,giant_schnauzer,images/imagenet_real/sample_015856.png,14.0,activations/imagenet_real/batch_000000,463,0.23996904,4.335923
sample_015857,394,sturgeon,images/imagenet_real/sample_015857.png,14.0,activations/imagenet_real/batch_000000,464,-0.6870159,7.4171247
sample_015866,319,dragonfly,images/imagenet_real/sample_015866.png,14.0,activations/imagenet_real/batch_000000,465,4.769257,-0.44717377
sample_015889,173,Ibizan_hound,images/imagenet_real/sample_015889.png,14.0,activations/imagenet_real/batch_000000,466,-0.55423623,3.3186667
sample_015959,394,sturgeon,images/imagenet_real/sample_015959.png,14.0,activations/imagenet_real/batch_000000,467,-0.68969667,7.467702
sample_015976,2,great_white_shark,images/imagenet_real/sample_015976.png,14.0,activations/imagenet_real/batch_000000,468,-0.6146934,10.675387
sample_016032,67,diamondback,images/imagenet_real/sample_016032.png,14.0,activations/imagenet_real/batch_000000,469,-3.297944,5.834573
sample_016038,319,dragonfly,images/imagenet_real/sample_016038.png,14.0,activations/imagenet_real/batch_000000,470,4.7840447,-0.05445228
sample_016064,930,French_loaf,images/imagenet_real/sample_016064.png,14.0,activations/imagenet_real/batch_000000,471,0.65060264,-3.1099906
sample_016078,725,pitcher,images/imagenet_real/sample_016078.png,14.0,activations/imagenet_real/batch_000000,472,0.61673146,-1.519832
sample_016094,704,parking_meter,images/imagenet_real/sample_016094.png,14.0,activations/imagenet_real/batch_000000,473,-1.0508014,0.15656523
sample_016147,319,dragonfly,images/imagenet_real/sample_016147.png,14.0,activations/imagenet_real/batch_000000,474,4.8252873,-0.024038803
sample_016152,88,macaw,images/imagenet_real/sample_016152.png,14.0,activations/imagenet_real/batch_000000,475,5.310382,1.5529233
sample_016186,115,sea_slug,images/imagenet_real/sample_016186.png,14.0,activations/imagenet_real/batch_000000,476,15.548391,-4.4608345
sample_016265,319,dragonfly,images/imagenet_real/sample_016265.png,14.0,activations/imagenet_real/batch_000000,477,4.9704084,-0.332334
sample_016308,86,partridge,images/imagenet_real/sample_016308.png,14.0,activations/imagenet_real/batch_000000,478,2.2727206,2.8466399
sample_016328,88,macaw,images/imagenet_real/sample_016328.png,14.0,activations/imagenet_real/batch_000000,479,5.3320136,1.6640776
sample_016335,751,racer,images/imagenet_real/sample_016335.png,14.0,activations/imagenet_real/batch_000000,480,2.3877878,0.45591
sample_016342,930,French_loaf,images/imagenet_real/sample_016342.png,14.0,activations/imagenet_real/batch_000000,481,0.8517705,-4.340174
sample_016367,930,French_loaf,images/imagenet_real/sample_016367.png,14.0,activations/imagenet_real/batch_000000,482,0.66920716,-3.2913647
sample_016410,394,sturgeon,images/imagenet_real/sample_016410.png,14.0,activations/imagenet_real/batch_000000,483,-0.6667566,6.800242
sample_016434,2,great_white_shark,images/imagenet_real/sample_016434.png,14.0,activations/imagenet_real/batch_000000,484,-0.47899997,10.668127
sample_016501,2,great_white_shark,images/imagenet_real/sample_016501.png,14.0,activations/imagenet_real/batch_000000,485,-0.6685415,10.854643
sample_016516,665,moped,images/imagenet_real/sample_016516.png,14.0,activations/imagenet_real/batch_000000,486,-1.4327914,0.8716019
sample_016629,86,partridge,images/imagenet_real/sample_016629.png,14.0,activations/imagenet_real/batch_000000,487,1.9624344,2.8019516
sample_016682,115,sea_slug,images/imagenet_real/sample_016682.png,14.0,activations/imagenet_real/batch_000000,488,15.4202585,-4.527228
sample_016763,115,sea_slug,images/imagenet_real/sample_016763.png,14.0,activations/imagenet_real/batch_000000,489,15.882646,-4.8086414
sample_016785,649,megalith,images/imagenet_real/sample_016785.png,14.0,activations/imagenet_real/batch_000000,490,-4.173848,1.3865254
sample_016796,751,racer,images/imagenet_real/sample_016796.png,14.0,activations/imagenet_real/batch_000000,491,2.3583295,0.4259277
sample_016816,173,Ibizan_hound,images/imagenet_real/sample_016816.png,14.0,activations/imagenet_real/batch_000000,492,-0.010839571,2.5975583
sample_016928,319,dragonfly,images/imagenet_real/sample_016928.png,14.0,activations/imagenet_real/batch_000000,493,4.8481464,-0.38628754
sample_016931,173,Ibizan_hound,images/imagenet_real/sample_016931.png,14.0,activations/imagenet_real/batch_000000,494,-0.57516664,3.3188329
sample_016965,649,megalith,images/imagenet_real/sample_016965.png,14.0,activations/imagenet_real/batch_000000,495,-3.5164657,1.5410224
sample_017014,2,great_white_shark,images/imagenet_real/sample_017014.png,14.0,activations/imagenet_real/batch_000000,496,-0.48651728,10.70967
sample_017050,115,sea_slug,images/imagenet_real/sample_017050.png,14.0,activations/imagenet_real/batch_000000,497,15.934686,-5.0764437
sample_017069,173,Ibizan_hound,images/imagenet_real/sample_017069.png,14.0,activations/imagenet_real/batch_000000,498,-0.96229964,2.9438548
sample_017078,86,partridge,images/imagenet_real/sample_017078.png,14.0,activations/imagenet_real/batch_000000,499,1.9165541,2.2870474
sample_017144,319,dragonfly,images/imagenet_real/sample_017144.png,14.0,activations/imagenet_real/batch_000000,500,4.7658143,-0.5081425
sample_017162,67,diamondback,images/imagenet_real/sample_017162.png,14.0,activations/imagenet_real/batch_000000,501,-3.2327032,5.7671165
sample_017176,115,sea_slug,images/imagenet_real/sample_017176.png,14.0,activations/imagenet_real/batch_000000,502,15.860124,-4.69924
sample_017265,115,sea_slug,images/imagenet_real/sample_017265.png,14.0,activations/imagenet_real/batch_000000,503,15.819981,-4.672054
sample_017273,115,sea_slug,images/imagenet_real/sample_017273.png,14.0,activations/imagenet_real/batch_000000,504,15.975132,-4.999494
sample_017325,67,diamondback,images/imagenet_real/sample_017325.png,14.0,activations/imagenet_real/batch_000000,505,-3.1891534,5.855521
sample_017336,725,pitcher,images/imagenet_real/sample_017336.png,14.0,activations/imagenet_real/batch_000000,506,-0.62483394,-2.1997879
sample_017357,751,racer,images/imagenet_real/sample_017357.png,14.0,activations/imagenet_real/batch_000000,507,1.722076,1.0103207
sample_017422,827,stove,images/imagenet_real/sample_017422.png,14.0,activations/imagenet_real/batch_000000,508,-1.8995035,-0.9387866
sample_017523,2,great_white_shark,images/imagenet_real/sample_017523.png,14.0,activations/imagenet_real/batch_000000,509,-0.7808415,10.329147
sample_017534,88,macaw,images/imagenet_real/sample_017534.png,14.0,activations/imagenet_real/batch_000000,510,5.4794025,1.9486675
sample_017563,86,partridge,images/imagenet_real/sample_017563.png,14.0,activations/imagenet_real/batch_000000,511,1.5575764,2.5751321
sample_017590,665,moped,images/imagenet_real/sample_017590.png,14.0,activations/imagenet_real/batch_000000,512,-1.4772059,1.0307491
sample_017594,394,sturgeon,images/imagenet_real/sample_017594.png,14.0,activations/imagenet_real/batch_000000,513,-0.5066119,6.3652515
sample_017602,394,sturgeon,images/imagenet_real/sample_017602.png,14.0,activations/imagenet_real/batch_000000,514,-0.62211907,7.358984
sample_017616,88,macaw,images/imagenet_real/sample_017616.png,14.0,activations/imagenet_real/batch_000000,515,5.2628565,1.2865555
sample_017658,115,sea_slug,images/imagenet_real/sample_017658.png,14.0,activations/imagenet_real/batch_000000,516,15.621847,-4.4969
sample_017728,704,parking_meter,images/imagenet_real/sample_017728.png,14.0,activations/imagenet_real/batch_000000,517,-1.2718694,0.22803459
sample_017742,197,giant_schnauzer,images/imagenet_real/sample_017742.png,14.0,activations/imagenet_real/batch_000000,518,0.49832702,3.970133
sample_017773,704,parking_meter,images/imagenet_real/sample_017773.png,14.0,activations/imagenet_real/batch_000000,519,0.13898033,0.7230616
sample_017783,173,Ibizan_hound,images/imagenet_real/sample_017783.png,14.0,activations/imagenet_real/batch_000000,520,-1.1656151,3.0300632
sample_017869,67,diamondback,images/imagenet_real/sample_017869.png,14.0,activations/imagenet_real/batch_000000,521,-3.1988246,5.7948384
sample_017914,319,dragonfly,images/imagenet_real/sample_017914.png,14.0,activations/imagenet_real/batch_000000,522,4.6156015,-0.33147985
sample_017924,173,Ibizan_hound,images/imagenet_real/sample_017924.png,14.0,activations/imagenet_real/batch_000000,523,-0.07789513,2.5392995
sample_018015,725,pitcher,images/imagenet_real/sample_018015.png,14.0,activations/imagenet_real/batch_000000,524,-0.4919072,-2.1788
sample_018047,86,partridge,images/imagenet_real/sample_018047.png,14.0,activations/imagenet_real/batch_000000,525,2.1002147,2.60199
sample_018079,704,parking_meter,images/imagenet_real/sample_018079.png,14.0,activations/imagenet_real/batch_000000,526,-0.7602188,-0.15854892
sample_018138,67,diamondback,images/imagenet_real/sample_018138.png,14.0,activations/imagenet_real/batch_000000,527,-2.806273,5.4407415
sample_018143,173,Ibizan_hound,images/imagenet_real/sample_018143.png,14.0,activations/imagenet_real/batch_000000,528,-0.1409355,2.7393982
sample_018146,86,partridge,images/imagenet_real/sample_018146.png,14.0,activations/imagenet_real/batch_000000,529,2.2844374,2.880959
sample_018158,197,giant_schnauzer,images/imagenet_real/sample_018158.png,14.0,activations/imagenet_real/batch_000000,530,0.6433176,3.728271
sample_018169,67,diamondback,images/imagenet_real/sample_018169.png,14.0,activations/imagenet_real/batch_000000,531,-3.3371177,5.7848377
sample_018192,665,moped,images/imagenet_real/sample_018192.png,14.0,activations/imagenet_real/batch_000000,532,-1.3847873,0.91106516
sample_018211,394,sturgeon,images/imagenet_real/sample_018211.png,14.0,activations/imagenet_real/batch_000000,533,-0.7906179,7.249399
sample_018239,2,great_white_shark,images/imagenet_real/sample_018239.png,14.0,activations/imagenet_real/batch_000000,534,-0.6481238,10.793938
sample_018267,2,great_white_shark,images/imagenet_real/sample_018267.png,14.0,activations/imagenet_real/batch_000000,535,-0.5083884,10.75341
sample_018272,394,sturgeon,images/imagenet_real/sample_018272.png,14.0,activations/imagenet_real/batch_000000,536,-0.7046078,7.4435773
sample_018274,649,megalith,images/imagenet_real/sample_018274.png,14.0,activations/imagenet_real/batch_000000,537,-4.0902767,1.4615763
sample_018344,67,diamondback,images/imagenet_real/sample_018344.png,14.0,activations/imagenet_real/batch_000000,538,-2.6196764,5.769283
sample_018373,725,pitcher,images/imagenet_real/sample_018373.png,14.0,activations/imagenet_real/batch_000000,539,-0.7675006,-2.2997282
sample_018427,649,megalith,images/imagenet_real/sample_018427.png,14.0,activations/imagenet_real/batch_000000,540,-4.1441913,1.3115087
sample_018433,665,moped,images/imagenet_real/sample_018433.png,14.0,activations/imagenet_real/batch_000000,541,-0.8793087,1.3037281
sample_018440,173,Ibizan_hound,images/imagenet_real/sample_018440.png,14.0,activations/imagenet_real/batch_000000,542,-0.04836232,2.4997797
sample_018456,173,Ibizan_hound,images/imagenet_real/sample_018456.png,14.0,activations/imagenet_real/batch_000000,543,-1.0960603,2.994478
sample_018486,725,pitcher,images/imagenet_real/sample_018486.png,14.0,activations/imagenet_real/batch_000000,544,-0.7114134,-2.3260128
sample_018487,394,sturgeon,images/imagenet_real/sample_018487.png,14.0,activations/imagenet_real/batch_000000,545,-0.48242152,6.565241
sample_018581,751,racer,images/imagenet_real/sample_018581.png,14.0,activations/imagenet_real/batch_000000,546,2.183582,0.5722462
sample_018582,827,stove,images/imagenet_real/sample_018582.png,14.0,activations/imagenet_real/batch_000000,547,-1.9611437,-0.7419921
sample_018609,725,pitcher,images/imagenet_real/sample_018609.png,14.0,activations/imagenet_real/batch_000000,548,0.554452,-2.2615416
sample_018610,649,megalith,images/imagenet_real/sample_018610.png,14.0,activations/imagenet_real/batch_000000,549,-3.640029,0.8010952
sample_018634,197,giant_schnauzer,images/imagenet_real/sample_018634.png,14.0,activations/imagenet_real/batch_000000,550,0.64411473,4.0254116
sample_018706,704,parking_meter,images/imagenet_real/sample_018706.png,14.0,activations/imagenet_real/batch_000000,551,-1.2119777,0.25278932
sample_018771,751,racer,images/imagenet_real/sample_018771.png,14.0,activations/imagenet_real/batch_000000,552,2.374796,0.4623985
sample_018788,86,partridge,images/imagenet_real/sample_018788.png,14.0,activations/imagenet_real/batch_000000,553,1.9250944,2.6446192
sample_018841,649,megalith,images/imagenet_real/sample_018841.png,14.0,activations/imagenet_real/batch_000000,554,-3.7407458,0.834284
sample_018937,704,parking_meter,images/imagenet_real/sample_018937.png,14.0,activations/imagenet_real/batch_000000,555,-0.5753768,-0.11355085
sample_018950,394,sturgeon,images/imagenet_real/sample_018950.png,14.0,activations/imagenet_real/batch_000000,556,-0.65784,7.438331
sample_018991,725,pitcher,images/imagenet_real/sample_018991.png,14.0,activations/imagenet_real/batch_000000,557,-0.717606,-2.2761776
sample_019014,115,sea_slug,images/imagenet_real/sample_019014.png,14.0,activations/imagenet_real/batch_000000,558,15.9765215,-4.8333306
sample_019054,2,great_white_shark,images/imagenet_real/sample_019054.png,14.0,activations/imagenet_real/batch_000000,559,-0.40692616,10.6534195
sample_019080,115,sea_slug,images/imagenet_real/sample_019080.png,14.0,activations/imagenet_real/batch_000000,560,15.831615,-4.694033
sample_019152,88,macaw,images/imagenet_real/sample_019152.png,14.0,activations/imagenet_real/batch_000000,561,5.6568418,1.9678508
sample_019153,751,racer,images/imagenet_real/sample_019153.png,14.0,activations/imagenet_real/batch_000000,562,2.0497353,0.3758623
sample_019159,88,macaw,images/imagenet_real/sample_019159.png,14.0,activations/imagenet_real/batch_000000,563,5.467079,2.0701091
sample_019190,704,parking_meter,images/imagenet_real/sample_019190.png,14.0,activations/imagenet_real/batch_000000,564,0.0770148,0.5241373
sample_019314,827,stove,images/imagenet_real/sample_019314.png,14.0,activations/imagenet_real/batch_000000,565,-1.9819577,-0.8627207
sample_019320,751,racer,images/imagenet_real/sample_019320.png,14.0,activations/imagenet_real/batch_000000,566,2.2987046,0.77028495
sample_019336,88,macaw,images/imagenet_real/sample_019336.png,14.0,activations/imagenet_real/batch_000000,567,5.648078,2.0212965
sample_019378,2,great_white_shark,images/imagenet_real/sample_019378.png,14.0,activations/imagenet_real/batch_000000,568,-0.7833277,10.693774
sample_019452,67,diamondback,images/imagenet_real/sample_019452.png,14.0,activations/imagenet_real/batch_000000,569,-3.2251887,5.898175
sample_019461,2,great_white_shark,images/imagenet_real/sample_019461.png,14.0,activations/imagenet_real/batch_000000,570,-0.74964577,10.543905
sample_019564,67,diamondback,images/imagenet_real/sample_019564.png,14.0,activations/imagenet_real/batch_000000,571,-3.2841978,5.8810077
sample_019619,704,parking_meter,images/imagenet_real/sample_019619.png,14.0,activations/imagenet_real/batch_000000,572,-1.3306758,0.1984708
sample_019623,2,great_white_shark,images/imagenet_real/sample_019623.png,14.0,activations/imagenet_real/batch_000000,573,-0.49876043,10.690007
sample_019630,665,moped,images/imagenet_real/sample_019630.png,14.0,activations/imagenet_real/batch_000000,574,-1.5290759,0.952753
sample_019649,2,great_white_shark,images/imagenet_real/sample_019649.png,14.0,activations/imagenet_real/batch_000000,575,-0.72007143,10.309503
sample_019659,725,pitcher,images/imagenet_real/sample_019659.png,14.0,activations/imagenet_real/batch_000000,576,-0.67074865,-2.3646705
sample_019706,827,stove,images/imagenet_real/sample_019706.png,14.0,activations/imagenet_real/batch_000000,577,-1.612662,-1.2001847
sample_019720,665,moped,images/imagenet_real/sample_019720.png,14.0,activations/imagenet_real/batch_000000,578,-1.0335171,1.55205
sample_019771,319,dragonfly,images/imagenet_real/sample_019771.png,14.0,activations/imagenet_real/batch_000000,579,0.894893,-1.1637657
sample_019788,115,sea_slug,images/imagenet_real/sample_019788.png,14.0,activations/imagenet_real/batch_000000,580,15.97057,-5.0114822
sample_019812,88,macaw,images/imagenet_real/sample_019812.png,14.0,activations/imagenet_real/batch_000000,581,5.6202006,1.9434408
sample_019849,319,dragonfly,images/imagenet_real/sample_019849.png,14.0,activations/imagenet_real/batch_000000,582,4.5726786,-0.42353967
sample_019972,197,giant_schnauzer,images/imagenet_real/sample_019972.png,14.0,activations/imagenet_real/batch_000000,583,0.5792273,4.3451962
sample_020009,88,macaw,images/imagenet_real/sample_020009.png,1.9,activations/imagenet_real/batch_000000,584,5.1347284,1.4688044
sample_020104,704,parking_meter,images/imagenet_real/sample_020104.png,1.9,activations/imagenet_real/batch_000000,585,-0.39274204,0.14847621
sample_020220,751,racer,images/imagenet_real/sample_020220.png,1.9,activations/imagenet_real/batch_000000,586,1.6020879,0.6879668
sample_020236,2,great_white_shark,images/imagenet_real/sample_020236.png,1.9,activations/imagenet_real/batch_000000,587,-0.23730825,10.29992
sample_020303,665,moped,images/imagenet_real/sample_020303.png,1.9,activations/imagenet_real/batch_000000,588,-0.9510521,1.5509847
sample_020323,827,stove,images/imagenet_real/sample_020323.png,1.9,activations/imagenet_real/batch_000000,589,-1.1285379,-1.077433
sample_020360,665,moped,images/imagenet_real/sample_020360.png,1.9,activations/imagenet_real/batch_000000,590,-0.67268115,1.5037802
sample_020381,173,Ibizan_hound,images/imagenet_real/sample_020381.png,1.9,activations/imagenet_real/batch_000000,591,-0.3479526,3.0733347
sample_020450,319,dragonfly,images/imagenet_real/sample_020450.png,1.9,activations/imagenet_real/batch_000000,592,4.3469605,0.19577299
sample_020473,704,parking_meter,images/imagenet_real/sample_020473.png,1.9,activations/imagenet_real/batch_000000,593,-0.25454912,0.27434576
sample_020547,704,parking_meter,images/imagenet_real/sample_020547.png,1.9,activations/imagenet_real/batch_000000,594,-0.12449819,0.43868822
sample_020571,665,moped,images/imagenet_real/sample_020571.png,1.9,activations/imagenet_real/batch_000000,595,-0.6644971,1.5931522
sample_020606,86,partridge,images/imagenet_real/sample_020606.png,1.9,activations/imagenet_real/batch_000000,596,1.7484397,2.2905521
sample_020645,115,sea_slug,images/imagenet_real/sample_020645.png,1.9,activations/imagenet_real/batch_000000,597,15.036913,-4.0371623
sample_020709,751,racer,images/imagenet_real/sample_020709.png,1.9,activations/imagenet_real/batch_000000,598,1.4695524,0.48994794
sample_020754,649,megalith,images/imagenet_real/sample_020754.png,1.9,activations/imagenet_real/batch_000000,599,-3.1451194,1.4393797
sample_020790,88,macaw,images/imagenet_real/sample_020790.png,1.9,activations/imagenet_real/batch_000000,600,5.044702,1.4852867
sample_020852,86,partridge,images/imagenet_real/sample_020852.png,1.9,activations/imagenet_real/batch_000000,601,1.511741,2.6434627
sample_020860,704,parking_meter,images/imagenet_real/sample_020860.png,1.9,activations/imagenet_real/batch_000000,602,-0.27508503,0.2937232
sample_020862,751,racer,images/imagenet_real/sample_020862.png,1.9,activations/imagenet_real/batch_000000,603,1.6158397,0.98236203
sample_020864,649,megalith,images/imagenet_real/sample_020864.png,1.9,activations/imagenet_real/batch_000000,604,-3.265171,1.4340622
sample_020897,173,Ibizan_hound,images/imagenet_real/sample_020897.png,1.9,activations/imagenet_real/batch_000000,605,-0.46850017,3.3231897
sample_020921,88,macaw,images/imagenet_real/sample_020921.png,1.9,activations/imagenet_real/batch_000000,606,4.9262295,1.5299811
sample_020934,319,dragonfly,images/imagenet_real/sample_020934.png,1.9,activations/imagenet_real/batch_000000,607,4.629436,0.2933141
sample_020982,173,Ibizan_hound,images/imagenet_real/sample_020982.png,1.9,activations/imagenet_real/batch_000000,608,-0.4129186,3.1341977
sample_021005,649,megalith,images/imagenet_real/sample_021005.png,1.9,activations/imagenet_real/batch_000000,609,-3.8088374,1.6464462
sample_021032,930,French_loaf,images/imagenet_real/sample_021032.png,1.9,activations/imagenet_real/batch_000000,610,0.7335297,-3.7390153
sample_021115,930,French_loaf,images/imagenet_real/sample_021115.png,1.9,activations/imagenet_real/batch_000000,611,0.8280886,-3.7655454
sample_021126,827,stove,images/imagenet_real/sample_021126.png,1.9,activations/imagenet_real/batch_000000,612,-1.583707,-0.7176873
sample_021171,930,French_loaf,images/imagenet_real/sample_021171.png,1.9,activations/imagenet_real/batch_000000,613,0.9724388,-3.9027748
sample_021177,665,moped,images/imagenet_real/sample_021177.png,1.9,activations/imagenet_real/batch_000000,614,-0.5761024,1.4767387
sample_021179,751,racer,images/imagenet_real/sample_021179.png,1.9,activations/imagenet_real/batch_000000,615,1.605464,0.61534536
sample_021200,197,giant_schnauzer,images/imagenet_real/sample_021200.png,1.9,activations/imagenet_real/batch_000000,616,0.37781486,3.0650492
sample_021204,67,diamondback,images/imagenet_real/sample_021204.png,1.9,activations/imagenet_real/batch_000000,617,-2.4660559,5.4007764
sample_021264,725,pitcher,images/imagenet_real/sample_021264.png,1.9,activations/imagenet_real/batch_000000,618,0.4883622,-2.0979342
sample_021282,86,partridge,images/imagenet_real/sample_021282.png,1.9,activations/imagenet_real/batch_000000,619,1.5758759,2.5521314
sample_021305,827,stove,images/imagenet_real/sample_021305.png,1.9,activations/imagenet_real/batch_000000,620,-0.8246596,-1.2905594
sample_021323,197,giant_schnauzer,images/imagenet_real/sample_021323.png,1.9,activations/imagenet_real/batch_000000,621,0.7554927,3.322033
sample_021366,649,megalith,images/imagenet_real/sample_021366.png,1.9,activations/imagenet_real/batch_000000,622,-3.3035889,1.5865921
sample_021400,827,stove,images/imagenet_real/sample_021400.png,1.9,activations/imagenet_real/batch_000000,623,-1.3284304,-0.9014086
sample_021441,827,stove,images/imagenet_real/sample_021441.png,1.9,activations/imagenet_real/batch_000000,624,-1.4931229,-0.757832
sample_021463,2,great_white_shark,images/imagenet_real/sample_021463.png,1.9,activations/imagenet_real/batch_000000,625,-0.47622147,10.182382
sample_021478,394,sturgeon,images/imagenet_real/sample_021478.png,1.9,activations/imagenet_real/batch_000000,626,-0.58443207,6.2630935
sample_021486,751,racer,images/imagenet_real/sample_021486.png,1.9,activations/imagenet_real/batch_000000,627,1.4780579,0.595049
sample_021505,827,stove,images/imagenet_real/sample_021505.png,1.9,activations/imagenet_real/batch_000000,628,-1.2132211,-1.1220578
sample_021525,725,pitcher,images/imagenet_real/sample_021525.png,1.9,activations/imagenet_real/batch_000000,629,0.318429,-2.3140202
sample_021540,319,dragonfly,images/imagenet_real/sample_021540.png,1.9,activations/imagenet_real/batch_000000,630,4.5586305,0.41492948
sample_021561,665,moped,images/imagenet_real/sample_021561.png,1.9,activations/imagenet_real/batch_000000,631,-1.06119,1.269666
sample_021602,86,partridge,images/imagenet_real/sample_021602.png,1.9,activations/imagenet_real/batch_000000,632,1.2597396,2.292992
sample_021624,394,sturgeon,images/imagenet_real/sample_021624.png,1.9,activations/imagenet_real/batch_000000,633,-0.7204543,6.4763412
sample_021660,67,diamondback,images/imagenet_real/sample_021660.png,1.9,activations/imagenet_real/batch_000000,634,-2.169355,5.392517
sample_021678,86,partridge,images/imagenet_real/sample_021678.png,1.9,activations/imagenet_real/batch_000000,635,1.328461,2.582374
sample_021712,725,pitcher,images/imagenet_real/sample_021712.png,1.9,activations/imagenet_real/batch_000000,636,0.35357022,-2.0515587
sample_021744,86,partridge,images/imagenet_real/sample_021744.png,1.9,activations/imagenet_real/batch_000000,637,1.2110072,2.4591281
sample_021840,197,giant_schnauzer,images/imagenet_real/sample_021840.png,1.9,activations/imagenet_real/batch_000000,638,0.5534673,3.401594
sample_021846,930,French_loaf,images/imagenet_real/sample_021846.png,1.9,activations/imagenet_real/batch_000000,639,0.6950991,-3.6640565
sample_021868,725,pitcher,images/imagenet_real/sample_021868.png,1.9,activations/imagenet_real/batch_000000,640,-0.08586515,-2.0357814
sample_021915,649,megalith,images/imagenet_real/sample_021915.png,1.9,activations/imagenet_real/batch_000000,641,-3.2429745,1.1508224
sample_021931,704,parking_meter,images/imagenet_real/sample_021931.png,1.9,activations/imagenet_real/batch_000000,642,-0.0016714693,0.45119354
sample_021942,86,partridge,images/imagenet_real/sample_021942.png,1.9,activations/imagenet_real/batch_000000,643,1.5868357,2.613325
